signal_idx,source_file,col,start,orig_len
231,resto_columnas.csv,lag1_freq_446_0,1024,1024
231,resto_columnas.csv,lag1_freq_446_0,1455,1024
232,resto_columnas.csv,lag1_freq_456_0,0,1024
232,resto_columnas.csv,lag1_freq_456_0,512,1024
232,resto_columnas.csv,lag1_freq_456_0,1024,1024
232,resto_columnas.csv,lag1_freq_456_0,1455,1024
233,resto_columnas.csv,lag1_freq_466_0,0,1024
233,resto_columnas.csv,lag1_freq_466_0,512,1024
233,resto_columnas.csv,lag1_freq_466_0,1024,1024
233,resto_columnas.csv,lag1_freq_466_0,1455,1024
234,resto_columnas.csv,lag1_freq_476_0,0,1024
234,resto_columnas.csv,lag1_freq_476_0,512,1024
234,resto_columnas.csv,lag1_freq_476_0,1024,1024
234,resto_columnas.csv,lag1_freq_476_0,1455,1024
235,resto_columnas.csv,lag1_freq_486_0,0,1024
235,resto_columnas.csv,lag1_freq_486_0,512,1024
235,resto_columnas.csv,lag1_freq_486_0,1024,1024
235,resto_columnas.csv,lag1_freq_486_0,1455,1024
236,resto_columnas.csv,lag1_freq_517_0,0,1024
236,resto_columnas.csv,lag1_freq_517_0,512,1024
236,resto_columnas.csv,lag1_freq_517_0,1024,1024
236,resto_columnas.csv,lag1_freq_517_0,1455,1024
237,resto_columnas.csv,lag1_freq_527_0,0,1024
237,resto_columnas.csv,lag1_freq_527_0,512,1024
237,resto_columnas.csv,lag1_freq_527_0,1024,1024
237,resto_columnas.csv,lag1_freq_527_0,1455,1024
238,resto_columnas.csv,lag1_freq_537_0,0,1024
238,resto_columnas.csv,lag1_freq_537_0,512,1024
238,resto_columnas.csv,lag1_freq_537_0,1024,1024
238,resto_columnas.csv,lag1_freq_537_0,1455,1024
239,resto_columnas.csv,lag1_freq_547_0,0,1024
239,resto_columnas.csv,lag1_freq_547_0,512,1024
239,resto_columnas.csv,lag1_freq_547_0,1024,1024
239,resto_columnas.csv,lag1_freq_547_0,1455,1024
240,resto_columnas.csv,lag1_freq_557_0,0,1024
240,resto_columnas.csv,lag1_freq_557_0,512,1024
240,resto_columnas.csv,lag1_freq_557_0,1024,1024
240,resto_columnas.csv,lag1_freq_557_0,1455,1024
241,resto_columnas.csv,lag1_freq_568_0,0,1024
241,resto_columnas.csv,lag1_freq_568_0,512,1024
241,resto_columnas.csv,lag1_freq_568_0,1024,1024
241,resto_columnas.csv,lag1_freq_568_0,1455,1024
242,resto_columnas.csv,lag1_freq_578_0,0,1024
242,resto_columnas.csv,lag1_freq_578_0,512,1024
242,resto_columnas.csv,lag1_freq_578_0,1024,1024
242,resto_columnas.csv,lag1_freq_578_0,1455,1024
243,resto_columnas.csv,lag1_freq_588_0,0,1024
243,resto_columnas.csv,lag1_freq_588_0,512,1024
243,resto_columnas.csv,lag1_freq_588_0,1024,1024
243,resto_columnas.csv,lag1_freq_588_0,1455,1024
244,resto_columnas.csv,lag1_freq_598_0,0,1024
244,resto_columnas.csv,lag1_freq_598_0,512,1024
244,resto_columnas.csv,lag1_freq_598_0,1024,1024
244,resto_columnas.csv,lag1_freq_598_0,1455,1024
245,resto_columnas.csv,lag1_freq_608_0,0,1024
245,resto_columnas.csv,lag1_freq_608_0,512,1024
245,resto_columnas.csv,lag1_freq_608_0,1024,1024
245,resto_columnas.csv,lag1_freq_608_0,1455,1024
246,resto_columnas.csv,lag1_freq_618_0,0,1024
246,resto_columnas.csv,lag1_freq_618_0,512,1024
246,resto_columnas.csv,lag1_freq_618_0,1024,1024
246,resto_columnas.csv,lag1_freq_618_0,1455,1024
247,resto_columnas.csv,lag1_freq_628_0,0,1024
247,resto_columnas.csv,lag1_freq_628_0,512,1024
247,resto_columnas.csv,lag1_freq_628_0,1024,1024
247,resto_columnas.csv,lag1_freq_628_0,1455,1024
248,resto_columnas.csv,lag1_freq_639_0,0,1024
248,resto_columnas.csv,lag1_freq_639_0,512,1024
248,resto_columnas.csv,lag1_freq_639_0,1024,1024
248,resto_columnas.csv,lag1_freq_639_0,1455,1024
249,resto_columnas.csv,lag1_freq_649_0,0,1024
249,resto_columnas.csv,lag1_freq_649_0,512,1024
249,resto_columnas.csv,lag1_freq_649_0,1024,1024
249,resto_columnas.csv,lag1_freq_649_0,1455,1024
250,resto_columnas.csv,lag1_freq_659_0,0,1024
250,resto_columnas.csv,lag1_freq_659_0,512,1024
250,resto_columnas.csv,lag1_freq_659_0,1024,1024
250,resto_columnas.csv,lag1_freq_659_0,1455,1024
251,resto_columnas.csv,lag1_freq_669_0,0,1024
251,resto_columnas.csv,lag1_freq_669_0,512,1024
251,resto_columnas.csv,lag1_freq_669_0,1024,1024
251,resto_columnas.csv,lag1_freq_669_0,1455,1024
252,resto_columnas.csv,lag1_freq_679_0,0,1024
252,resto_columnas.csv,lag1_freq_679_0,512,1024
252,resto_columnas.csv,lag1_freq_679_0,1024,1024
252,resto_columnas.csv,lag1_freq_679_0,1455,1024
253,resto_columnas.csv,lag1_freq_689_0,0,1024
253,resto_columnas.csv,lag1_freq_689_0,512,1024
253,resto_columnas.csv,lag1_freq_689_0,1024,1024
253,resto_columnas.csv,lag1_freq_689_0,1455,1024
254,resto_columnas.csv,lag1_freq_699_0,0,1024
254,resto_columnas.csv,lag1_freq_699_0,512,1024
254,resto_columnas.csv,lag1_freq_699_0,1024,1024
254,resto_columnas.csv,lag1_freq_699_0,1455,1024
255,resto_columnas.csv,lag1_freq_709_0,0,1024
255,resto_columnas.csv,lag1_freq_709_0,512,1024
255,resto_columnas.csv,lag1_freq_709_0,1024,1024
255,resto_columnas.csv,lag1_freq_709_0,1455,1024
256,resto_columnas.csv,lag1_freq_720_0,0,1024
256,resto_columnas.csv,lag1_freq_720_0,512,1024
256,resto_columnas.csv,lag1_freq_720_0,1024,1024
256,resto_columnas.csv,lag1_freq_720_0,1455,1024
257,resto_columnas.csv,lag1_freq_730_0,0,1024
257,resto_columnas.csv,lag1_freq_730_0,512,1024
257,resto_columnas.csv,lag1_freq_730_0,1024,1024
257,resto_columnas.csv,lag1_freq_730_0,1455,1024
258,resto_columnas.csv,lag1_freq_740_0,0,1024
258,resto_columnas.csv,lag1_freq_740_0,512,1024
258,resto_columnas.csv,lag1_freq_740_0,1024,1024
258,resto_columnas.csv,lag1_freq_740_0,1455,1024
259,resto_columnas.csv,lag1_freq_750_0,0,1024
259,resto_columnas.csv,lag1_freq_750_0,512,1024
259,resto_columnas.csv,lag1_freq_750_0,1024,1024
259,resto_columnas.csv,lag1_freq_750_0,1455,1024
260,resto_columnas.csv,lag1_freq_010_1,0,1024
260,resto_columnas.csv,lag1_freq_010_1,512,1024
260,resto_columnas.csv,lag1_freq_010_1,1024,1024
260,resto_columnas.csv,lag1_freq_010_1,1455,1024
261,resto_columnas.csv,lag1_freq_020_1,0,1024
261,resto_columnas.csv,lag1_freq_020_1,512,1024
261,resto_columnas.csv,lag1_freq_020_1,1024,1024
261,resto_columnas.csv,lag1_freq_020_1,1455,1024
262,resto_columnas.csv,lag1_freq_030_1,0,1024
262,resto_columnas.csv,lag1_freq_030_1,512,1024
262,resto_columnas.csv,lag1_freq_030_1,1024,1024
262,resto_columnas.csv,lag1_freq_030_1,1455,1024
263,resto_columnas.csv,lag1_freq_041_1,0,1024
263,resto_columnas.csv,lag1_freq_041_1,512,1024
263,resto_columnas.csv,lag1_freq_041_1,1024,1024
263,resto_columnas.csv,lag1_freq_041_1,1455,1024
264,resto_columnas.csv,lag1_freq_051_1,0,1024
264,resto_columnas.csv,lag1_freq_051_1,512,1024
264,resto_columnas.csv,lag1_freq_051_1,1024,1024
264,resto_columnas.csv,lag1_freq_051_1,1455,1024
265,resto_columnas.csv,lag1_freq_061_1,0,1024
265,resto_columnas.csv,lag1_freq_061_1,512,1024
265,resto_columnas.csv,lag1_freq_061_1,1024,1024
265,resto_columnas.csv,lag1_freq_061_1,1455,1024
266,resto_columnas.csv,lag1_freq_071_1,0,1024
266,resto_columnas.csv,lag1_freq_071_1,512,1024
266,resto_columnas.csv,lag1_freq_071_1,1024,1024
266,resto_columnas.csv,lag1_freq_071_1,1455,1024
267,resto_columnas.csv,lag1_freq_081_1,0,1024
267,resto_columnas.csv,lag1_freq_081_1,512,1024
267,resto_columnas.csv,lag1_freq_081_1,1024,1024
267,resto_columnas.csv,lag1_freq_081_1,1455,1024
268,resto_columnas.csv,lag1_freq_091_1,0,1024
268,resto_columnas.csv,lag1_freq_091_1,512,1024
268,resto_columnas.csv,lag1_freq_091_1,1024,1024
268,resto_columnas.csv,lag1_freq_091_1,1455,1024
269,resto_columnas.csv,lag1_freq_101_1,0,1024
269,resto_columnas.csv,lag1_freq_101_1,512,1024
269,resto_columnas.csv,lag1_freq_101_1,1024,1024
269,resto_columnas.csv,lag1_freq_101_1,1455,1024
270,resto_columnas.csv,lag1_freq_111_1,0,1024
270,resto_columnas.csv,lag1_freq_111_1,512,1024
270,resto_columnas.csv,lag1_freq_111_1,1024,1024
270,resto_columnas.csv,lag1_freq_111_1,1455,1024
271,resto_columnas.csv,lag1_freq_122_1,0,1024
271,resto_columnas.csv,lag1_freq_122_1,512,1024
271,resto_columnas.csv,lag1_freq_122_1,1024,1024
271,resto_columnas.csv,lag1_freq_122_1,1455,1024
272,resto_columnas.csv,lag1_freq_132_1,0,1024
272,resto_columnas.csv,lag1_freq_132_1,512,1024
272,resto_columnas.csv,lag1_freq_132_1,1024,1024
272,resto_columnas.csv,lag1_freq_132_1,1455,1024
273,resto_columnas.csv,lag1_freq_142_1,0,1024
273,resto_columnas.csv,lag1_freq_142_1,512,1024
273,resto_columnas.csv,lag1_freq_142_1,1024,1024
273,resto_columnas.csv,lag1_freq_142_1,1455,1024
274,resto_columnas.csv,lag1_freq_152_1,0,1024
274,resto_columnas.csv,lag1_freq_152_1,512,1024
274,resto_columnas.csv,lag1_freq_152_1,1024,1024
274,resto_columnas.csv,lag1_freq_152_1,1455,1024
275,resto_columnas.csv,lag1_freq_162_1,0,1024
275,resto_columnas.csv,lag1_freq_162_1,512,1024
275,resto_columnas.csv,lag1_freq_162_1,1024,1024
275,resto_columnas.csv,lag1_freq_162_1,1455,1024
276,resto_columnas.csv,lag1_freq_172_1,0,1024
276,resto_columnas.csv,lag1_freq_172_1,512,1024
276,resto_columnas.csv,lag1_freq_172_1,1024,1024
276,resto_columnas.csv,lag1_freq_172_1,1455,1024
277,resto_columnas.csv,lag1_freq_182_1,0,1024
277,resto_columnas.csv,lag1_freq_182_1,512,1024
277,resto_columnas.csv,lag1_freq_182_1,1024,1024
277,resto_columnas.csv,lag1_freq_182_1,1455,1024
278,resto_columnas.csv,lag1_freq_193_1,0,1024
278,resto_columnas.csv,lag1_freq_193_1,512,1024
278,resto_columnas.csv,lag1_freq_193_1,1024,1024
278,resto_columnas.csv,lag1_freq_193_1,1455,1024
279,resto_columnas.csv,lag1_freq_203_1,0,1024
279,resto_columnas.csv,lag1_freq_203_1,512,1024
279,resto_columnas.csv,lag1_freq_203_1,1024,1024
279,resto_columnas.csv,lag1_freq_203_1,1455,1024
280,resto_columnas.csv,lag1_freq_213_1,0,1024
280,resto_columnas.csv,lag1_freq_213_1,512,1024
280,resto_columnas.csv,lag1_freq_213_1,1024,1024
280,resto_columnas.csv,lag1_freq_213_1,1455,1024
281,resto_columnas.csv,lag1_freq_223_1,0,1024
281,resto_columnas.csv,lag1_freq_223_1,512,1024
281,resto_columnas.csv,lag1_freq_223_1,1024,1024
281,resto_columnas.csv,lag1_freq_223_1,1455,1024
282,resto_columnas.csv,lag1_freq_233_1,0,1024
282,resto_columnas.csv,lag1_freq_233_1,512,1024
282,resto_columnas.csv,lag1_freq_233_1,1024,1024
282,resto_columnas.csv,lag1_freq_233_1,1455,1024
283,resto_columnas.csv,lag1_freq_243_1,0,1024
283,resto_columnas.csv,lag1_freq_243_1,512,1024
283,resto_columnas.csv,lag1_freq_243_1,1024,1024
283,resto_columnas.csv,lag1_freq_243_1,1455,1024
284,resto_columnas.csv,lag1_freq_253_1,0,1024
284,resto_columnas.csv,lag1_freq_253_1,512,1024
284,resto_columnas.csv,lag1_freq_253_1,1024,1024
284,resto_columnas.csv,lag1_freq_253_1,1455,1024
285,resto_columnas.csv,lag1_freq_264_1,0,1024
285,resto_columnas.csv,lag1_freq_264_1,512,1024
285,resto_columnas.csv,lag1_freq_264_1,1024,1024
285,resto_columnas.csv,lag1_freq_264_1,1455,1024
286,resto_columnas.csv,lag1_freq_274_1,0,1024
286,resto_columnas.csv,lag1_freq_274_1,512,1024
286,resto_columnas.csv,lag1_freq_274_1,1024,1024
286,resto_columnas.csv,lag1_freq_274_1,1455,1024
287,resto_columnas.csv,lag1_freq_284_1,0,1024
287,resto_columnas.csv,lag1_freq_284_1,512,1024
287,resto_columnas.csv,lag1_freq_284_1,1024,1024
287,resto_columnas.csv,lag1_freq_284_1,1455,1024
288,resto_columnas.csv,lag1_freq_294_1,0,1024
288,resto_columnas.csv,lag1_freq_294_1,512,1024
288,resto_columnas.csv,lag1_freq_294_1,1024,1024
288,resto_columnas.csv,lag1_freq_294_1,1455,1024
289,resto_columnas.csv,lag1_freq_304_1,0,1024
289,resto_columnas.csv,lag1_freq_304_1,512,1024
289,resto_columnas.csv,lag1_freq_304_1,1024,1024
289,resto_columnas.csv,lag1_freq_304_1,1455,1024
290,resto_columnas.csv,lag1_freq_314_1,0,1024
290,resto_columnas.csv,lag1_freq_314_1,512,1024
290,resto_columnas.csv,lag1_freq_314_1,1024,1024
290,resto_columnas.csv,lag1_freq_314_1,1455,1024
291,resto_columnas.csv,lag1_freq_324_1,0,1024
291,resto_columnas.csv,lag1_freq_324_1,512,1024
291,resto_columnas.csv,lag1_freq_324_1,1024,1024
291,resto_columnas.csv,lag1_freq_324_1,1455,1024
292,resto_columnas.csv,lag1_freq_334_1,0,1024
292,resto_columnas.csv,lag1_freq_334_1,512,1024
292,resto_columnas.csv,lag1_freq_334_1,1024,1024
292,resto_columnas.csv,lag1_freq_334_1,1455,1024
293,resto_columnas.csv,lag1_freq_345_1,0,1024
293,resto_columnas.csv,lag1_freq_345_1,512,1024
293,resto_columnas.csv,lag1_freq_345_1,1024,1024
293,resto_columnas.csv,lag1_freq_345_1,1455,1024
294,resto_columnas.csv,lag1_freq_355_1,0,1024
294,resto_columnas.csv,lag1_freq_355_1,512,1024
294,resto_columnas.csv,lag1_freq_355_1,1024,1024
294,resto_columnas.csv,lag1_freq_355_1,1455,1024
295,resto_columnas.csv,lag1_freq_365_1,0,1024
295,resto_columnas.csv,lag1_freq_365_1,512,1024
295,resto_columnas.csv,lag1_freq_365_1,1024,1024
295,resto_columnas.csv,lag1_freq_365_1,1455,1024
296,resto_columnas.csv,lag1_freq_375_1,0,1024
296,resto_columnas.csv,lag1_freq_375_1,512,1024
296,resto_columnas.csv,lag1_freq_375_1,1024,1024
296,resto_columnas.csv,lag1_freq_375_1,1455,1024
297,resto_columnas.csv,lag1_freq_385_1,0,1024
297,resto_columnas.csv,lag1_freq_385_1,512,1024
297,resto_columnas.csv,lag1_freq_385_1,1024,1024
297,resto_columnas.csv,lag1_freq_385_1,1455,1024
298,resto_columnas.csv,lag1_freq_395_1,0,1024
298,resto_columnas.csv,lag1_freq_395_1,512,1024
298,resto_columnas.csv,lag1_freq_395_1,1024,1024
298,resto_columnas.csv,lag1_freq_395_1,1455,1024
299,resto_columnas.csv,lag1_freq_405_1,0,1024
299,resto_columnas.csv,lag1_freq_405_1,512,1024
299,resto_columnas.csv,lag1_freq_405_1,1024,1024
299,resto_columnas.csv,lag1_freq_405_1,1455,1024
300,resto_columnas.csv,lag1_freq_416_1,0,1024
300,resto_columnas.csv,lag1_freq_416_1,512,1024
300,resto_columnas.csv,lag1_freq_416_1,1024,1024
300,resto_columnas.csv,lag1_freq_416_1,1455,1024
301,resto_columnas.csv,lag1_freq_426_1,0,1024
301,resto_columnas.csv,lag1_freq_426_1,512,1024
301,resto_columnas.csv,lag1_freq_426_1,1024,1024
301,resto_columnas.csv,lag1_freq_426_1,1455,1024
302,resto_columnas.csv,lag1_freq_436_1,0,1024
302,resto_columnas.csv,lag1_freq_436_1,512,1024
302,resto_columnas.csv,lag1_freq_436_1,1024,1024
302,resto_columnas.csv,lag1_freq_436_1,1455,1024
303,resto_columnas.csv,lag1_freq_446_1,0,1024
303,resto_columnas.csv,lag1_freq_446_1,512,1024
303,resto_columnas.csv,lag1_freq_446_1,1024,1024
303,resto_columnas.csv,lag1_freq_446_1,1455,1024
304,resto_columnas.csv,lag1_freq_456_1,0,1024
304,resto_columnas.csv,lag1_freq_456_1,512,1024
304,resto_columnas.csv,lag1_freq_456_1,1024,1024
304,resto_columnas.csv,lag1_freq_456_1,1455,1024
305,resto_columnas.csv,lag1_freq_466_1,0,1024
305,resto_columnas.csv,lag1_freq_466_1,512,1024
305,resto_columnas.csv,lag1_freq_466_1,1024,1024
305,resto_columnas.csv,lag1_freq_466_1,1455,1024
306,resto_columnas.csv,lag1_freq_476_1,0,1024
306,resto_columnas.csv,lag1_freq_476_1,512,1024
306,resto_columnas.csv,lag1_freq_476_1,1024,1024
306,resto_columnas.csv,lag1_freq_476_1,1455,1024
307,resto_columnas.csv,lag1_freq_486_1,0,1024
307,resto_columnas.csv,lag1_freq_486_1,512,1024
307,resto_columnas.csv,lag1_freq_486_1,1024,1024
307,resto_columnas.csv,lag1_freq_486_1,1455,1024
308,resto_columnas.csv,lag1_freq_517_1,0,1024
308,resto_columnas.csv,lag1_freq_517_1,512,1024
308,resto_columnas.csv,lag1_freq_517_1,1024,1024
308,resto_columnas.csv,lag1_freq_517_1,1455,1024
309,resto_columnas.csv,lag1_freq_527_1,0,1024
309,resto_columnas.csv,lag1_freq_527_1,512,1024
309,resto_columnas.csv,lag1_freq_527_1,1024,1024
309,resto_columnas.csv,lag1_freq_527_1,1455,1024
310,resto_columnas.csv,lag1_freq_537_1,0,1024
310,resto_columnas.csv,lag1_freq_537_1,512,1024
310,resto_columnas.csv,lag1_freq_537_1,1024,1024
310,resto_columnas.csv,lag1_freq_537_1,1455,1024
311,resto_columnas.csv,lag1_freq_547_1,0,1024
311,resto_columnas.csv,lag1_freq_547_1,512,1024
311,resto_columnas.csv,lag1_freq_547_1,1024,1024
311,resto_columnas.csv,lag1_freq_547_1,1455,1024
312,resto_columnas.csv,lag1_freq_557_1,0,1024
312,resto_columnas.csv,lag1_freq_557_1,512,1024
312,resto_columnas.csv,lag1_freq_557_1,1024,1024
312,resto_columnas.csv,lag1_freq_557_1,1455,1024
313,resto_columnas.csv,lag1_freq_568_1,0,1024
313,resto_columnas.csv,lag1_freq_568_1,512,1024
313,resto_columnas.csv,lag1_freq_568_1,1024,1024
313,resto_columnas.csv,lag1_freq_568_1,1455,1024
314,resto_columnas.csv,lag1_freq_578_1,0,1024
314,resto_columnas.csv,lag1_freq_578_1,512,1024
314,resto_columnas.csv,lag1_freq_578_1,1024,1024
314,resto_columnas.csv,lag1_freq_578_1,1455,1024
315,resto_columnas.csv,lag1_freq_588_1,0,1024
315,resto_columnas.csv,lag1_freq_588_1,512,1024
315,resto_columnas.csv,lag1_freq_588_1,1024,1024
315,resto_columnas.csv,lag1_freq_588_1,1455,1024
316,resto_columnas.csv,lag1_freq_598_1,0,1024
316,resto_columnas.csv,lag1_freq_598_1,512,1024
316,resto_columnas.csv,lag1_freq_598_1,1024,1024
316,resto_columnas.csv,lag1_freq_598_1,1455,1024
317,resto_columnas.csv,lag1_freq_608_1,0,1024
317,resto_columnas.csv,lag1_freq_608_1,512,1024
317,resto_columnas.csv,lag1_freq_608_1,1024,1024
317,resto_columnas.csv,lag1_freq_608_1,1455,1024
318,resto_columnas.csv,lag1_freq_618_1,0,1024
318,resto_columnas.csv,lag1_freq_618_1,512,1024
318,resto_columnas.csv,lag1_freq_618_1,1024,1024
318,resto_columnas.csv,lag1_freq_618_1,1455,1024
319,resto_columnas.csv,lag1_freq_628_1,0,1024
319,resto_columnas.csv,lag1_freq_628_1,512,1024
319,resto_columnas.csv,lag1_freq_628_1,1024,1024
319,resto_columnas.csv,lag1_freq_628_1,1455,1024
320,resto_columnas.csv,lag1_freq_639_1,0,1024
320,resto_columnas.csv,lag1_freq_639_1,512,1024
320,resto_columnas.csv,lag1_freq_639_1,1024,1024
320,resto_columnas.csv,lag1_freq_639_1,1455,1024
321,resto_columnas.csv,lag1_freq_649_1,0,1024
321,resto_columnas.csv,lag1_freq_649_1,512,1024
321,resto_columnas.csv,lag1_freq_649_1,1024,1024
321,resto_columnas.csv,lag1_freq_649_1,1455,1024
322,resto_columnas.csv,lag1_freq_659_1,0,1024
322,resto_columnas.csv,lag1_freq_659_1,512,1024
322,resto_columnas.csv,lag1_freq_659_1,1024,1024
322,resto_columnas.csv,lag1_freq_659_1,1455,1024
323,resto_columnas.csv,lag1_freq_669_1,0,1024
323,resto_columnas.csv,lag1_freq_669_1,512,1024
323,resto_columnas.csv,lag1_freq_669_1,1024,1024
323,resto_columnas.csv,lag1_freq_669_1,1455,1024
324,resto_columnas.csv,lag1_freq_679_1,0,1024
324,resto_columnas.csv,lag1_freq_679_1,512,1024
324,resto_columnas.csv,lag1_freq_679_1,1024,1024
324,resto_columnas.csv,lag1_freq_679_1,1455,1024
325,resto_columnas.csv,lag1_freq_689_1,0,1024
325,resto_columnas.csv,lag1_freq_689_1,512,1024
325,resto_columnas.csv,lag1_freq_689_1,1024,1024
325,resto_columnas.csv,lag1_freq_689_1,1455,1024
326,resto_columnas.csv,lag1_freq_699_1,0,1024
326,resto_columnas.csv,lag1_freq_699_1,512,1024
326,resto_columnas.csv,lag1_freq_699_1,1024,1024
326,resto_columnas.csv,lag1_freq_699_1,1455,1024
327,resto_columnas.csv,lag1_freq_709_1,0,1024
327,resto_columnas.csv,lag1_freq_709_1,512,1024
327,resto_columnas.csv,lag1_freq_709_1,1024,1024
327,resto_columnas.csv,lag1_freq_709_1,1455,1024
328,resto_columnas.csv,lag1_freq_720_1,0,1024
328,resto_columnas.csv,lag1_freq_720_1,512,1024
328,resto_columnas.csv,lag1_freq_720_1,1024,1024
328,resto_columnas.csv,lag1_freq_720_1,1455,1024
329,resto_columnas.csv,lag1_freq_730_1,0,1024
329,resto_columnas.csv,lag1_freq_730_1,512,1024
329,resto_columnas.csv,lag1_freq_730_1,1024,1024
329,resto_columnas.csv,lag1_freq_730_1,1455,1024
330,resto_columnas.csv,lag1_freq_740_1,0,1024
330,resto_columnas.csv,lag1_freq_740_1,512,1024
330,resto_columnas.csv,lag1_freq_740_1,1024,1024
330,resto_columnas.csv,lag1_freq_740_1,1455,1024
331,resto_columnas.csv,lag1_freq_750_1,0,1024
331,resto_columnas.csv,lag1_freq_750_1,512,1024
331,resto_columnas.csv,lag1_freq_750_1,1024,1024
331,resto_columnas.csv,lag1_freq_750_1,1455,1024
332,resto_columnas.csv,lag1_freq_010_2,0,1024
332,resto_columnas.csv,lag1_freq_010_2,512,1024
332,resto_columnas.csv,lag1_freq_010_2,1024,1024
332,resto_columnas.csv,lag1_freq_010_2,1455,1024
333,resto_columnas.csv,lag1_freq_020_2,0,1024
333,resto_columnas.csv,lag1_freq_020_2,512,1024
333,resto_columnas.csv,lag1_freq_020_2,1024,1024
333,resto_columnas.csv,lag1_freq_020_2,1455,1024
334,resto_columnas.csv,lag1_freq_030_2,0,1024
334,resto_columnas.csv,lag1_freq_030_2,512,1024
334,resto_columnas.csv,lag1_freq_030_2,1024,1024
334,resto_columnas.csv,lag1_freq_030_2,1455,1024
335,resto_columnas.csv,lag1_freq_041_2,0,1024
335,resto_columnas.csv,lag1_freq_041_2,512,1024
335,resto_columnas.csv,lag1_freq_041_2,1024,1024
335,resto_columnas.csv,lag1_freq_041_2,1455,1024
336,resto_columnas.csv,lag1_freq_051_2,0,1024
336,resto_columnas.csv,lag1_freq_051_2,512,1024
336,resto_columnas.csv,lag1_freq_051_2,1024,1024
336,resto_columnas.csv,lag1_freq_051_2,1455,1024
337,resto_columnas.csv,lag1_freq_061_2,0,1024
337,resto_columnas.csv,lag1_freq_061_2,512,1024
337,resto_columnas.csv,lag1_freq_061_2,1024,1024
337,resto_columnas.csv,lag1_freq_061_2,1455,1024
338,resto_columnas.csv,lag1_freq_071_2,0,1024
338,resto_columnas.csv,lag1_freq_071_2,512,1024
338,resto_columnas.csv,lag1_freq_071_2,1024,1024
338,resto_columnas.csv,lag1_freq_071_2,1455,1024
339,resto_columnas.csv,lag1_freq_081_2,0,1024
339,resto_columnas.csv,lag1_freq_081_2,512,1024
339,resto_columnas.csv,lag1_freq_081_2,1024,1024
339,resto_columnas.csv,lag1_freq_081_2,1455,1024
340,resto_columnas.csv,lag1_freq_091_2,0,1024
340,resto_columnas.csv,lag1_freq_091_2,512,1024
340,resto_columnas.csv,lag1_freq_091_2,1024,1024
340,resto_columnas.csv,lag1_freq_091_2,1455,1024
341,resto_columnas.csv,lag1_freq_101_2,0,1024
341,resto_columnas.csv,lag1_freq_101_2,512,1024
341,resto_columnas.csv,lag1_freq_101_2,1024,1024
341,resto_columnas.csv,lag1_freq_101_2,1455,1024
342,resto_columnas.csv,lag1_freq_111_2,0,1024
342,resto_columnas.csv,lag1_freq_111_2,512,1024
342,resto_columnas.csv,lag1_freq_111_2,1024,1024
342,resto_columnas.csv,lag1_freq_111_2,1455,1024
343,resto_columnas.csv,lag1_freq_122_2,0,1024
343,resto_columnas.csv,lag1_freq_122_2,512,1024
343,resto_columnas.csv,lag1_freq_122_2,1024,1024
343,resto_columnas.csv,lag1_freq_122_2,1455,1024
344,resto_columnas.csv,lag1_freq_132_2,0,1024
344,resto_columnas.csv,lag1_freq_132_2,512,1024
344,resto_columnas.csv,lag1_freq_132_2,1024,1024
344,resto_columnas.csv,lag1_freq_132_2,1455,1024
345,resto_columnas.csv,lag1_freq_142_2,0,1024
345,resto_columnas.csv,lag1_freq_142_2,512,1024
345,resto_columnas.csv,lag1_freq_142_2,1024,1024
345,resto_columnas.csv,lag1_freq_142_2,1455,1024
346,resto_columnas.csv,lag1_freq_152_2,0,1024
346,resto_columnas.csv,lag1_freq_152_2,512,1024
346,resto_columnas.csv,lag1_freq_152_2,1024,1024
346,resto_columnas.csv,lag1_freq_152_2,1455,1024
347,resto_columnas.csv,lag1_freq_162_2,0,1024
347,resto_columnas.csv,lag1_freq_162_2,512,1024
347,resto_columnas.csv,lag1_freq_162_2,1024,1024
347,resto_columnas.csv,lag1_freq_162_2,1455,1024
348,resto_columnas.csv,lag1_freq_172_2,0,1024
348,resto_columnas.csv,lag1_freq_172_2,512,1024
348,resto_columnas.csv,lag1_freq_172_2,1024,1024
348,resto_columnas.csv,lag1_freq_172_2,1455,1024
349,resto_columnas.csv,lag1_freq_182_2,0,1024
349,resto_columnas.csv,lag1_freq_182_2,512,1024
349,resto_columnas.csv,lag1_freq_182_2,1024,1024
349,resto_columnas.csv,lag1_freq_182_2,1455,1024
350,resto_columnas.csv,lag1_freq_193_2,0,1024
350,resto_columnas.csv,lag1_freq_193_2,512,1024
350,resto_columnas.csv,lag1_freq_193_2,1024,1024
350,resto_columnas.csv,lag1_freq_193_2,1455,1024
351,resto_columnas.csv,lag1_freq_203_2,0,1024
351,resto_columnas.csv,lag1_freq_203_2,512,1024
351,resto_columnas.csv,lag1_freq_203_2,1024,1024
351,resto_columnas.csv,lag1_freq_203_2,1455,1024
352,resto_columnas.csv,lag1_freq_213_2,0,1024
352,resto_columnas.csv,lag1_freq_213_2,512,1024
352,resto_columnas.csv,lag1_freq_213_2,1024,1024
352,resto_columnas.csv,lag1_freq_213_2,1455,1024
353,resto_columnas.csv,lag1_freq_223_2,0,1024
353,resto_columnas.csv,lag1_freq_223_2,512,1024
353,resto_columnas.csv,lag1_freq_223_2,1024,1024
353,resto_columnas.csv,lag1_freq_223_2,1455,1024
